date,white,white elo,black,black elo,resultat,ECO,perf white,perf black,moves,opening,variation,year,nb
2021-02-25,syamhari1980,2167,yacine63,2301,0-1,C01,-4.0,4.0, e2e4 e7e6 d2d4 d7d5 e4d5 e6d5 g1f3 f8d6 f1d3 b8c6 e1g1 c8g4 f1e1 g8e7 c1e3 d8d7 b1d2 e8c8 c2c4 d5c4 d2c4 f7f6 c4d6 d7d6 d3e2 h7h5 a1c1 e7f5 d1a4 g4f3 e2f3 c6d4 a4a7 d4f3 g2f3 d6a6 a7c5 d8d7 c5f5 g7g6 f5h3 f6f5 h3g3 h8e8 e1d1 d7d1 c1d1 a6a2 g3g6 e8g8 g6g8 a2g8 g1f1 g8c4 f1g2 c4c2 d1c1 c2b2 e3f4 c7c6 c1e1 b7b5 e1c1 c8b7 c1e1 b5b4 e1e7 b7b6 f4c7 b6b5 e7e5 c6c5 e5f5 b2g7 c7g3 h5h4 f5h5 h4g3 h2g3 b4b3 h5h1 b3b2 g3g4 c5c4 g2g3 c4c3 f3f4,French,Exchange variation,2021,1
2021-02-24,yacine63,2294,MADragon,2373,1-0,A36,7.0,-7.0, c2c4 g7g6 b1c3 f8g7 g2g3 c7c5 f1g2 b8c6 e2e4 e7e6 g1e2 g8e7 e1g1 e8g8 a2a3 a7a6 b2b4 d7d6 b4b5 c6d4 a1b1 a6b5 c3b5 d4e2 d1e2 e7c6 c1b2 c6d4 b5d4 c5d4 f2f4 e6e5 f4f5 c8d7 h2h4 g7h6 f5f6 d8a5 b2c1 a8b8 h4h5 f8c8 g3g4 d4d3 e2d3 a5c5 g1h1 d7g4 h5g6 h7g6 d3g3 g4e6 d2d4 e5d4 c1h6 c5h5 g3h2 h5h2 h1h2 e6c4 f1d1 d4d3 g2h3 c8e8 h3g2 b7b5 h6g7 b8a8 h2g3 a8a3 d1h1 d3d2 g3f2 d2d1n b1d1 a3a2 f2g3 a2a3 g2f3,English Opening,English,2021,1
2021-02-24,yacine63,2285,pogi13,2451,1-0,A36,9.0,-9.0, c2c4 c7c5 g2g3 b8c6 f1g2 g7g6 b1c3 f8g7 e2e4 d7d6 g1e2 e7e5 e1g1 g8e7 a2a3 e8g8 b2b4 c5b4 a3b4 c6b4 c1a3 b4d3 c3b5 d3c5 d2d4 e5d4 e2d4 a7a6 b5c3 g7d4 d1d4 c5b3 d4d6 d8d6 a3d6 b3a1 d6e7 f8e8 c3d5 c8e6 d5f6 g8g7 f6e8 a8e8 e7b4 a1c2 b4c3 f7f6 f1b1 e8e7 b1c1 c2a3 c3b4 e7c7 b4a3 c7c4 c1c4 e6c4 e4e5 b7b5 e5f6 g7f6 a3b4,English Opening,English,2021,1
2021-02-23,ThaerAbdulKadhim,2157,yacine63,2282,0-1,A15,-3.0,3.0, g1f3 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 e8g8 b2b3 f6e4 d2d4 c7c5 e2e3 d7d5 c4d5 c5d4 f3d4 d8a5 c1d2 a5d5 e1g1 e7e5 b1c3 e4c3 d2c3 d5c5 d4e2 b8c6 a1c1 c8g4 h2h3 f8d8 d1e1 g4e6,English Opening,English,2021,1
2021-02-23,yacine63,2286,Devrooo,2340,0-1,A20,-4.0,5.0, c2c4 e7e5 g2g3 b8c6 b1c3 g8f6 f1g2 f8c5 d2d3 h7h5 g1f3 h5h4 f3h4 h8h4 g3h4 f6g4 c3e4 d8h4 e4c5 h4f2 e1d2 f2c5 a2a3 a7a5 h2h3 g4f2 d1g1 c6d4 g1f2 d4b3 d2e1 c5f2 e1f2 b3a1 c1d2 a1b3 d2c3 d7d6 h3h4 c7c6 h4h5 c8e6 e2e3 e8c8 g2f3 f7f6 h1g1 d8d7 f3d1 a5a4 f2e2 b3c5 d3d4 e6c4 e2d2 c5e4 d2c2 c4b3 c2d3 e4f2 d3e2 f2d1,English Opening,English,2021,1
2021-02-23,raul50,2139,yacine63,2283,0-1,D30,-3.0,3.0, d2d4 d7d5 c2c4 e7e6 g1f3 c7c5 d4c5 f8c5 c4d5 e6d5 g2g3 b8c6 f1g2 g8f6 e1g1 e8g8 b1d2 f8e8 d2b3 c5b6 c1g5 h7h6 g5f4 c8g4 h2h3 g4f5 f3d4 f5e4 d4c6 b7c6 a2a4 g7g5 f4d2 d8d6 a4a5 d6g3,Queen's Gambit,QGA,2021,1
2021-02-23,yacine63,2277,LeBron_the_King,2269,1-0,A30,6.0,-5.0, c2c4 c7c5 g2g3 g7g6 f1g2 f8g7 b1c3 e7e5 e2e4 g8e7 a2a3 e8g8 b2b4 c5b4 a3b4 b8c6 a1b1 d7d6 g1e2 f7f5 e1g1 f5f4 f2f3 f4g3 h2g3 h7h6 b4b5 c6d4 e2d4 e5d4 c3e2 d4d3 e2f4 g7e5 c1b2 g6g5 f4d3 e5g3 d1c1 c8e6 c1c3 g8f7 f3f4 f7e8 f4f5 e6g8 f1f3 g3h4 b1f1 a8c8 f5f6 c8c4 f6f7 g8f7 c3g7 c4e4 f3f7 f8f7 g7f7 e8d7 g2e4 d8b6,English Opening,English,2021,1
2021-02-23,espalda,2250,yacine63,2272,0-1,D74,-5.0,5.0, g1f3 g8f6 g2g3 g7g6 f1g2 f8g7 d2d4 e8g8 c2c4 d7d5 c4d5 f6d5 e1g1 b8c6 e2e4 d5b6 d4d5 c6a5 b1c3 c7c6 f3d4 e7e5 d4b3 a5c4 d5c6 b7c6 d1c2 d8e7 h2h3 f7f5 e4f5 c8f5 c3e4 h7h5 f1e1 a8c8 h3h4 c4d6 c1g5 e7c7 a1c1 b6d5 c2c6 c7c6 c1c6 c8c6,Grunfeld Defence,Grünfled Fianchetto variation,2021,1
2021-02-23,alrisha,2274,yacine63,2277,1-0,C00,6.0,-5.0, e2e4 e7e6 d2d3 d7d5 b1d2 c7c5 g1f3 b8c6 g2g3 f8d6 f1g2 g8e7 e1g1 e8g8 c2c3 c8d7 d1e2 d8c7 f1e1 f7f6 d2f1 d5d4 a2a4 e6e5 h2h4 a7a6 h4h5 b7b5 f1h2 d4c3 b2c3 b5b4 c3c4 f8d8 c1e3 d7e6 f3h4 c6d4 e3d4 c5d4 h2g4 c7d7 g2f3 g7g5 g4f6,French,French e4 e6,2021,1
2021-02-23,yacine63,2271,jagrad,2298,1-0,D11,6.0,-6.0, d2d4 c7c6 c2c4 d7d5 g1f3 g8f6 e2e3 e7e6 b2b3 f8d6 f1d3 e8g8 e1g1 a7a6 c1b2 b7b5 f3e5 d6e5 d4e5 f6d7 f2f4 c8b7 f1f3 d7c5 d3c2 c5e4 b1d2 c6c5 f4f5 b8d7 f3h3 g7g6 f5f6 d8c7 d2e4 d5e4 d1f1 f8c8 f1f4 c7d8 f4h6 d8f8 h6h7,Queen's Gambit,Slave,2021,1
2021-02-23,yacine63,2274,HandKnit,2430,0-1,E00,-3.0,3.0, d2d4 g8f6 c2c4 e7e6 g2g3 f8b4 c1d2 a7a5 f1g2 d7d6 g1f3 b8d7 e1g1 e6e5 d2g5 e5d4 f3d4 e8g8 a2a3 b4c5 b1c3 h7h6 g5f4 d7e5 b2b3 f8e8 h2h3 c7c6 d1d2 d8c7 a1c1 c5a3 c1c2 a3b4 g3g4 c8d7 f4g3 a8d8 f2f4 b4c5 g1h2 e5g4 h3g4 f6g4 h2h1 g4e3 c2c1 e3f1 c1f1 d7g4 g3h4 d8d7 c3e4 f7f5 e4g3 d7f7 e2e3 c7b6 d2d3 g7g6 f1g1 h6h5 h1h2 g8g7 g2h3 e8e3 d3e3 c5d4 e3e1 d4g1 e1g1 b6b3 h3g4 h5g4 g1a1 g7h7 a1a5 b3c2 h2g1 c2c4 a5d8 c4d4 g1g2 h7g7 d8e8 c6c5 g3e2 d4e4 e8e4 f5e4 e2c3 f7f4 h4g3 f4f5 c3e4 f5d5 g3d6 c5c4 g2g3 g7f7 d6f4 b7b5 e4d6 f7e6 d6e4 b5b4 g3g4 d5d4 e4d2 c4c3 d2b3 d4c4,Queen's Indian,Catalane,2021,1
2021-02-22,TheWitcherBR,2255,yacine63,2269,0-1,C02,-6.0,5.0, e2e4 e7e6 d2d4 d7d5 e4e5 c7c5 d1g4 c5d4 g1f3 b8c6 f1d3 f7f5 g4g3 g8e7 e1g1 d8c7 f1e1 c8d7 a2a3 e8c8 c2c3 d4c3 b1c3 a7a6 c1e3 h7h6 h2h3 g7g5 e3c5 e7g6 c5f8 d8f8 a1c1 c8b8 b2b4 f5f4 g3h2 g6e5 f3e5 c6e5 c3d5 c7d6 e1e5 d6e5 d5b6 d7c6 d3f1 f8d8 h3h4 e5b2 c1e1 b2d2 e1e6 d2c1 h4g5 d8d1 h2f4 c1f4,French,Advance variation,2021,1
2021-02-22,yacine63,2275,cedodjuro,2232,0-1,A40,-6.0,7.0, d2d4 a7a6 c2c4 b7b5 e2e4 b5b4 g2g3 c8b7 f1g2 e7e6 g1e2 d7d6 e1g1 b8d7 a2a3 a6a5 b1d2 c7c5 b2b3 f8e7 c1b2 e6e5 d4e5 d6e5 f2f4 e7f6 d1c2 g8e7 a1d1 d8c7 f1e1 e8g8 d2f1 e5f4 e2f4 b4a3 d1d7 c7d7 b2f6 g7f6 f4h5 d7e6 c2f2 a8a6 f1e3 b7e4 g2e4 e6e4 f2f6 e4g6 f6e7 g6h5 e3d5 f7f5 d5f4 h5f7 e7c5 a3a2 c5a3 f7a7 g1g2 a7b7 g2g1 a5a4 e1e7 b7b3 e7g7 g8g7 a3e7 g7g8 e7g5 g8h8 f4h5 a2a1q g1g2,English Opening,English,2021,1
2021-02-22,yacine63,2269,schnullipulli,2276,1-0,A40,6.0,-6.0, d2d4 e7e6 c2c4 f8b4 c1d2 a7a5 g2g3 d7d6 f1g2 d8e7 g1f3 e6e5 e1g1 g8f6 d2g5 e8g8 a2a3 b8c6 a3b4 c6b4 b1c3 e5e4 g5f6 g7f6 f3h4 f6f5 e2e3 c7c6 d1h5 e7f6 g2h3 b4d3 h4f5 d3b2 c3e4 f6g6 f5e7,English Opening,English,2021,1
2021-02-22,steinitz2,2197,yacine63,2276,1-0,D00,7.0,-7.0, d2d4 d7d5 c1f4 c7c5 e2e3 e7e6 c2c3 d8b6 d1b3 b8c6 g1f3 c5c4 b3b6 a7b6 b1d2 b6b5 a2a3 b5b4 c3b4 c6b4 a1c1 b4c6 h2h3 g8f6 g2g4 h7h6 f1g2 b7b5 f3e5 c8b7 e5c6 b7c6 e1g1 b5b4 a3b4 f8b4 d2c4 c6b5 c4b6 a8d8 f4c7 e8g8 c7d8 f8d8 c1c8 d8c8 b6c8 b5f1 g1f1 f6d7 c8a7 g8f8 f1e2 f8e8 f2f3 d7b6 a7c6 b4d6 b2b3 e8d7 c6e5 d6e5 d4e5 d7c6 e2d2 c6c5 d2c3 b6d7 f3f4 d7f8 g2f1 f8g6 b3b4 c5b6 c3d4 g6e7 b4b5 e7c8 f4f5 c8a7 h3h4 a7b5 f1b5 b6b5 g4g5 h6g5 h4g5 e6f5 g5g6 f7g6 d4d5 b5b6 d5d6 g6g5 e5e6 f5f4 e3f4 g5f4 e6e7 f4f3 e7e8q,Queen's Gambit,1.d4 d5,2021,1
2021-02-21,Superliza,2275,yacine63,2282,1-0,A40,6.0,-6.0, d2d4 e7e6 g1f3 d7d5 e2e3 c7c5 f1b5 c8d7 b5d7 b8d7 e1g1 g8f6 b1d2 f8d6 b2b3 e8g8 c1b2 b7b6 c2c4 a8c8 a1c1 f6e4 d2e4 d5e4 f3d2 f7f5 f2f3 d8h4 f3f4 c5d4 b2d4 e6e5 g2g3 h4h3 f4e5 d6e5 d1e2 f8f6 e2g2 h3g4 c1e1 f6h6 f1f2 h6h3 d2f1 h7h5 d4e5 d7e5 f1d2 g7g5 e1f1 h5h4 g3h4 g4h4 f2f5 g5g4 f5e5 c8d8 d2e4 h3e3 e4f6 g8g7 f6g4 e3e5 g4e5 g7h7 f1f7 h7h6 g2g6,English Opening,English,2021,1
2021-02-21,yacine63,2288,christianbohlke,2279,0-1,E04,-6.0,6.0, d2d4 g8f6 c2c4 e7e6 g2g3 d7d5 f1g2 d5c4 g1f3 b8c6 e1g1 a8b8 b1c3 f8e7 e2e4 e8g8 d4d5 e6d5 e4d5 c6b4 f3e5 c8f5 c1f4 f6d7 a2a3 d7e5 f4e5 b4d3 e5d4 d3b2 a1a2 b2d1,Queen's Indian,Catalane,2021,1
2021-02-21,GASTONMOISSET,2346,yacine63,2293,1-0,C15,5.0,-5.0, e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4d5 e6d5 f1d3 b8c6 g1f3 c8g4 e1g1 g8e7 d3b5 d8d7 d1d3 e8c8 f3e5 d7f5 d3f5 g4f5 b5c6 b7c6 e5f7 f5c2 f7h8 d8h8 a2a3 b4d6 c1e3 e7f5 a1c1 c2b3 f1e1 c8d7 c3e2 f5e3 f2e3 h8b8 e2g3 g7g6 e1e2 b3c4 e2f2 d7e7 e3e4 d6g3 h2g3 b8b3 e4d5 c6d5 c1c3 b3b6 c3f3 h7h6 f3f7 e7e8 f7c7,French,Winawer,2021,1
2021-02-21,Eisenbach,2279,yacine63,2299,1-0,A08,6.0,-6.0, d2d4 d7d5 g1f3 e7e6 g2g3 c7c5 f1g2 b8c6 e1g1 g8f6 c2c4 f8e7 c4d5 e6d5 d4c5 e7c5 a2a3 e8g8 b2b4 c5b6 b1c3 d5d4 c3a4 f8e8 c1b2 c8g4 f1e1 d4d3 a4b6 d8b6 b2f6 d3e2 e1e2 g7f6 e2e8 a8e8 d1d2 a7a5 a1b1 a5b4 a3b4 c6e5 f3e5 e8e5 b1e1 b6e6 e1e5 e6e5 g2b7 g4h3 f2f4 e5b5 b7g2 b5b6 g1h1 b6b7 g2b7,Irregular,ouvertures de flanc diverses,2021,1
2021-02-21,yacine63,2306,ibrahimshobra,2206,0-1,D30,-7.0,7.0, d2d4 d7d5 c2c4 e7e6 g1f3 c7c5 c4d5 e6d5 g2g3 c5d4 f3d4 b8c6 f1g2 g8f6 e1g1 f8e7 b1c3 e8g8 c1g5 c8e6 a1c1 a8c8 d4e6 f7e6 d1b3 d8b6 b3b6 a7b6 c3a4 c6d4 c1c8 f8c8 f1e1 e7b4 a4b6 c8c6 e1d1 d4e2 g1f1 e2g3 h2g3 c6b6 g2h3 g8f7 d1c1 b6c6 c1c6 b7c6 f1e2 f6e4 g5d8 b4c5 h3g2 e4f2 b2b4 c5a7 a2a4 f2g4 d8c7 g4h6 b4b5 c6b5 a4b5 h6f5 b5b6 f5g3 e2f3 a7b6 c7b6 g3e4 f3e3 e4d6 b6c5 d6f5 e3f4 f7f6 c5a3 e6e5 f4g4 f5e3 g4f3 e3g2 f3g2 d5d4 g2f3 f6f5 a3b2 e5e4 f3g3 d4d3 b2c1 g7g5 g3f2 h7h5,Queen's Gambit,QGA,2021,1
2021-02-21,Zentraidon,2298,yacine63,2312,1-0,D30,6.0,-6.0, d2d4 d7d5 c2c4 e7e6 g2g3 c7c5 c4d5 e6d5 g1f3 b8c6 f1g2 g8f6 e1g1 f8e7 d4c5 e7c5 c1g5 c5e7 b1c3 c8e6 e2e3 e8g8 f3d4 c6d4 d1d4 a8c8 f1d1 b7b6 a1c1 h7h6 g5f6 e7f6 d4a4 d8e7 g2d5 e6d5 c3d5 e7e5 d5f6 e5f6 b2b3 f6f3 a4a7 c8c2 d1f1 f8c8 c1c2 c8c2 a7b6 h6h5 b6d8,Queen's Gambit,QGA,2021,1
2021-02-21,lightinghamad,2291,yacine63,2306,0-1,C01,-5.0,6.0, e2e4 e7e6 d2d4 d7d5 e4d5 e6d5 c2c4 g8f6 b1c3 d5c4 f1c4 f8b4 c4f7 e8f7 d1b3 f6d5 g1e2 c8e6 b3c2 d8f6 e1g1 h8e8 e2g3 f7g8 c3d5 e6d5 c2c7 b8c6 c7b7 a8b8 b7a6 c6d4 a6f6 g7f6 c1e3 d4c2 e3a7 b8b7 a1c1 b7a7 c1c2 a7a2 h2h3 d5b3 c2c7 a2b2 g3f5 e8e2 f1d1 b3d1 f5h6 g8f8 c7f7 f8e8 f7f6 b4c3 f6f5 c3e5 g2g4 d1c2 f5f7 c2e4 f2f4 e5d4 g1f1 e2f2 f1e1 b2b1,French,Exchange variation,2021,1
2021-02-21,yacine63,2300,Eisenbach,2297,1-0,A13,6.0,-6.0, c2c4 g8f6 g1f3 e7e6 g2g3 d7d5 f1g2 d5c4 b1a3 f8a3 b2a3 e8g8 c1b2 b8d7 e1g1 d7b6 f3e5 f6d7 d1c2 d7e5 b2e5 c7c6 a1d1 f7f6 e5b2 e6e5 a3a4 a7a5 b2a3 f8e8 d2d3 c4d3 d1d3 d8c7 a3d6 c7f7 e2e4 c8e6 f1b1 a8a6 g2f1 e6a2 b1c1 a2c4 d3c3 c4f1 g1f1 b6c8 d6c5 c8e7 c3d3 b7b6 c5a3 c6c5 d3d7 f7e6 c1d1 a6a8 d1d6 e6h3 f1g1 a8b8 c2c4 g8h8 c4f7,English Opening,English,2021,1
2021-02-21,yacine63,2309,Mohamed-hedi-jridi,2151,0-1,A40,-9.0,8.0, d2d4 g7g6 c2c4 f8g7 g1f3 e7e6 b1c3 g8e7 e2e4 e8g8 c1e3 d7d6 h2h4 h7h5 d1d2 g8h7 f1d3 f7f6 g2g4 h5g4 f3h2 f6f5 e3g5 b8c6 e1c1 c6d4 h4h5 g6h5 h2f1 h7g6 e4f5 d4f5 f1g3 f8h8 d1e1 d8f8 g5e7 f8e7 d3f5 g6f7 c1b1 e7f6 c3e4 f6f5 g3f5 e6f5 e4g5 f7g6 f2f4 c8d7 e1e7 d7c6 h1e1 g7f6 e7c7 h8e8 e1e8 a8e8 d2d6 e8e2 d6f8 e2b2 b1c1 f6g5 c1b2 g5f4 f8g8 g6f6 c7f7 f6e5 g8g7 e5e4 g7f6 f4e5 f6e5 e4e5 f7h7 g4g3 h7h5 g3g2 h5g5 e5f4 b2c3 f4g5,English Opening,English,2021,1
2021-02-21,Kuching,2319,yacine63,2314,1-0,A05,6.0,-5.0, g1f3 g8f6 e2e3 g7g6 d2d4 f8g7 c2c4 d7d5 c4d5 f6d5 f1e2 e8g8 e3e4 d5b6 e1g1 c7c5 d4d5 e7e6 c1g5 f7f6 g5e3 e6d5 e4d5 b8a6 b1c3 c8g4 h2h3 g4f3 e2f3 b6c4 e3c1 c4d6 c1f4 d8d7 f1e1 f8e8 e1e6 d6c4 d1e2 g8h8 e2c4,Irregular,ouvertures de flanc diverses,2021,1
2021-02-21,yacine63,2318,Lakritze,2410,0-1,A58,-4.0,4.0, d2d4 g8f6 c2c4 c7c5 d4d5 b7b5 c4b5 a7a6 b5a6 g7g6 b1c3 c8a6 g2g3 f8g7 f1g2 d7d6 g1f3 e8g8 a1b1 b8d7 e1g1 d8b6 d1c2 f8b8 f1e1 f6g4 h2h3 g4e5 f3e5 d7e5 g1h2 a6c4 f2f4 e5d7 b2b3 c4a6 c1b2 b6a5 c3a4 d7b6 b2g7 g8g7 c2c3 a5c3 a4c3 a6c8 a2a4 c8d7 e2e4 b8c8 g2f1 c5c4 b3c4 b6c4 b1b7 d7a4 c3a4 a8a4 b7e7 c4d2 f1g2 c8c2 e1e2 a4a2 e4e5 d2c4 e2c2 a2c2 e5e6 c4e3 e7f7 g7g8 f7d7 c2g2 h2h1 g2e2 d7d6 e3f5 d6d8 g8g7 g3g4 f5d4 d8d7 g7f8 h1g1 e2d2 d7h7 d4f3 g1f1 d2d5 f1e2 f3d4 e2e3 d4e6 e3e4 d5a5 h7b7 e6c5,Benoni defense,Benko,2021,1
2021-02-21,MRHZ,2215,yacine63,2314,0-1,A37,-5.0,4.0, g1f3 c7c5 c2c4 b8c6 b1c3 e7e5 g2g3 g7g6 f1g2 f8g7 e1g1 g8e7 f3e1 e8g8 e1c2 d7d6 c2e3 c8e6 e3d5 f7f5 a2a3 a7a5 a1b1 e6f7 b2b4 a5b4 a3b4 c5b4 d5b4 f7c4 b4c6 b7c6,English Opening,English,2021,1
2021-02-21,yacine63,2310,MRHZ,2219,1-0,A58,4.0,-4.0, d2d4 g8f6 c2c4 c7c5 d4d5 b7b5 c4b5 a7a6 b5a6 g7g6 b1c3 f8g7 g2g3 c8a6 f1g2 d7d6 g1f3 b8d7 a1b1 e8g8 e1g1 d7b6 f1e1 a6b7 e2e4 b7a6 h2h3 f6d7 c1f4 d8c7 d1c2 e7e5 d5e6 f7e6 b1d1 e6e5 f4g5 d7b8 c2d2 b6c4 d2c1 b8c6 b2b3 c4b6 g5h6 c6d4 h6g7 g8g7 f3d4 c5d4 c3d5 c7c1 d1c1 b6d5 e4d5 f8c8 c1c6 c8c6 d5c6 a6b5 a2a4,Benoni defense,Benko,2021,1
2021-02-21,LosDejapiezas,2293,yacine63,2304,0-1,C06,-5.0,6.0, e2e4 e7e6 d2d4 d7d5 b1d2 g8f6 e4e5 f6d7 f1d3 c7c5 c2c3 b8c6 g1e2 c5d4 c3d4 f7f6 e5f6 d7f6 d2f3 f8d6 e1g1 d8c7 c1g5 e8g8 g5h4 f6h5 d1c2 h7h6 d3h7 g8h8 h7g6 f8f3 g6h5 f3f8 h4g3 c8d7 a1c1 d7e8 h5g4 e8f7 f1e1 a8c8 g3d6 c7d6 c2d2 f7g6 e2g3 c8e8 c1c3 e6e5 d4e5 c6e5 g4d1 d5d4 c3a3 e5c4,French,Tarrasch Variation,2021,1
2021-02-21,majstor9,2274,yacine63,2310,1-0,D32,7.0,-6.0, d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 e2e3 g8f6 g1f3 a7a6 c4d5 e6d5 f1e2 b8c6 e1g1 f8d6 d4c5 d6c5 b2b3 e8g8 c1b2 c8g4 d1d3 d8d7 a1d1 a8d8 f1e1 f8e8 c3a4 c5a7 f3d4 c6e5 e2g4 d7g4 d3f5 g4f5 d4f5 d8c8 f5d6 c8c2 d6e8 b7b5 b2e5,QGD,Tarrasch,2021,1
2021-02-21,Amateurmeister,2248,yacine63,2317,1-0,C00,7.0,-7.0, e2e4 e7e6 d2d3 d7d5 b1d2 c7c5 g1f3 b8c6 g2g3 f8d6 f1g2 g8e7 e1g1 e8g8 f3e1 d5d4 f2f4 e6e5 f4f5 f7f6 g3g4 c8d7 a2a4 a7a6 h2h4 b7b5 d2f3 c5c4 g4g5 d7e8 f3h2 g8h8 g2f3 d8b6 g1h1 a8c8 h2g4 e7g8 f1g1 c4d3 c2d3 c6b4 a4a5 b6c6 c1d2 e8f7 g5f6 g7f6 g4h6 g8h6 d2h6 f8g8 a1c1 c6d7 c1c8 d7c8 g1g8 c8g8 h1h2 d6f8 h6d2 b4c6 d1c1 c6e7 c1c7 g8g7 c7b6 f7e8 b6a6 g7f7 a6a8 e8c6 a8b8 h8g7 a5a6 f7b3 a6a7 b3b2 b8c7 b2d2 e1g2 d2a2 c7b8 b5b4 h4h5 b4b3 h5h6 g7g8 f3d1 e7f5 d1b3 a2b3 b8b3,French,French e4 e6,2021,1
2021-02-21,yacine63,2319,Alnimer,2202,1/2-1/2,A41,-2.0,2.0, d2d4 d7d6 g1f3 c8g4 c2c4 g4f3 g2f3 g7g6 b1c3 f8g7 f1g2 c7c6 e1g1 g8f6 b2b3 b8d7 c1b2 e8g8 f3f4 e7e5 f4e5 d6e5 d4d5 c6d5 c4d5 a8c8 d1d2 d8a5 f1d1 b7b5 a2a3 a7a6 b3b4 a5b6 a3a4 f6g4 e2e3 g7h6 d1e1 f7f5 a4b5 a6b5 h2h3 d7f6 h3g4 f6g4 a1a5 f5f4 a5b5 f4e3 b5b6 e3d2 e1f1 g4f2 b6c6 c8c6 d5c6 h6e3 g1h2 f2g4 h2g3 g4f6 c3d1 e3f4 f1f4 e5f4 g3f4 f6d5 f4g3 d5b4 b2c3 b4d3 c3d2 f8c8 g2d5 g8g7 d2c3 g7f8 d1e3 f8e7 e3c4 h7h5 c4b6 c8c7 d5c4 e7d6 c4d3 c7c6 c3b4 d6e5 b6c4 e5d4 d3e2 c6c4 e2c4 d4c4 b4e7 c4d5 g3f4 d5e6 e7d8 e6f7 f4g5 f7g7 d8f6 g7f7 f6d4 f7e6 g5g6 h5h4 d4g1 h4h3 g6h5 e6e5 h5g4 e5e4 g4h3,Trompowsky,Trompowsky,2021,1
2021-02-21,yacine63,2313,MathsChessForever,2333,1-0,E00,6.0,-6.0, d2d4 e7e6 c2c4 g8f6 g2g3 f8b4 c1d2 d8e7 f1g2 b4d2 b1d2 d7d6 g1f3 e6e5 e1g1 e8g8 e2e4 c8g4 d1b3 c7c6 f1e1 b8a6 h2h3 g4f3 d2f3 e7c7 a1d1 a8d8 b3e3 f8e8 d4e5 d6e5 e3g5 h7h6 g5e3 d8d1 e1d1 c7b6 e3a3 f6e4 d1f1 e4g3 f1e1 g3h5 f3e5 h5f4 a3f3 f4g2 f3f7 g8h7 f7g6,Queen's Indian,Catalane,2021,1
2021-02-21,yacine63,2318,lupusfulmen,2316,0-1,E63,-5.0,6.0, d2d4 d7d6 g1f3 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 e8g8 b1c3 b8c6 e1g1 a7a6 b2b3 a8b8 d4d5 c6a5 c1g5 c7c5 d5c6 a5c6 a1c1 d8a5 d1d2 c8d7 a2a4 a5b6 c3d5 f6d5 c4d5 c6a5 g5e7 a5b3 d2f4 b3c1 f1c1 f8c8 c1c8 b8c8 f3g5 d7e8 h2h4 g7e5 f4g4 c8c1 g1h2 b6f2 g5h3 e5g3 g4g3 c1h1,King's Indian,King's Indian fianchetto variation,2021,1
2021-02-21,lupusfulmen,2322,yacine63,2312,0-1,D00,-6.0,6.0, d2d4 d7d5 c1f4 c7c5 e2e3 e7e6 g1f3 d8b6 b1c3 a7a6 e3e4 d5e4 c3e4 b8c6 d4c5 b6b2 a1b1 b2a2 f1d3 g8f6 e4d6 f8d6 f4d6 a2a5 f3d2 f6d5 d1g4 a5c3 e1g1 c3d2 g4g7 d2c3 g7g5 c3f6 g5d2 h8g8 f1e1 c6d4,Queen's Gambit,1.d4 d5,2021,1
2021-02-21,Hombergpatzer,2301,yacine63,2318,1-0,D34,6.0,-6.0, d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 g8f6 f1g2 f8e7 e1g1 e8g8 d4c5 e7c5 c1g5 d5d4 g5f6 d8f6 c3d5 f6d8 f3d2 f8e8 a1c1 c5b6 d5b6 a7b6 a2a3 c8g4 g2f3 g4f3 d2f3 e8e6 c1c4 d8e7 f3d4 c6d4 d1d4 e6e2 d4b6 h7h5 c4b4 a8d8 b6b7 d8d7 b7a8 g8h7 a8f3 g7g6 b2b3 h7g7 f3c3 g7h7 b4b8 f7f6 c3c4 e2e6 a3a4 d7d2 b8b7 e7b7 c4e6 b7f3 e6e7 h7h6 e7e3 f3e3 f2e3 d2d3 a4a5 h6g5 a5a6 d3b3 f1a1 b3b8 a6a7 b8a8 g1f2 f6f5 a1a6 h5h4 f2f3 h4g3 h2g3 g5h5 f3f4 h5h6 g3g4 f5g4 f4g4 h6g7 g4g5 g7f7 e3e4 f7e7 g5g6 e7d7 g6f6 d7c7 e4e5 c7b7 a6a2,QGD,Tarrasch,2021,1
2021-02-21,yacine63,2313,Gabarite,2276,1-0,E67,5.0,-5.0, c2c4 g8f6 g2g3 g7g6 f1g2 f8g7 g1f3 e8g8 e1g1 d7d6 d2d4 b8d7 b1c3 e7e5 d4e5 d6e5 e2e4 c7c6 d1c2 d8e7 h2h3 a7a5 c1e3 d7c5 f1d1 f6d7 d1d2 f7f5 e4f5 g6f5 a1d1 f5f4 g3f4 e5f4 e3d4 g7d4 f3d4 g8h8 d4f5 e7g5 f5d4 f4f3 d4f3 f8f3 c3e4 c5e4 c2e4 f3f8 d2d7 c8d7 d1d7 g5f5 e4e7 f5f2 g1h1 f2f5 e7g7,King's Indian,King's Indian fianchetto variation,2021,1
